customer_id,revenue,number_of_orders,recency_days,purchase,zip_code
3143,481.5,15,359,0,8010
3144,582,8,695,0,22003
3145,258,3,270,0,8034
3146,167.95,4,53,0,22152
3147,42.5,2,918,0,8003
3148,165.95,5,28,1,22031
3149,39.5,2,384,0,21234
3150,179,1,192,1,20120
3151,0,1,252,0,22101
3152,128,3,696,1,23233
3153,910.6,23,266,0,21122
3154,724.75,20,243,1,18940
3155,281.35,18,22,0,20152
3156,426.85,12,667,0,8724
3157,297.25,10,312,0,8077
3158,1443.8,38,2,1,20175
3159,262,7,16,0,21117
3160,55,1,705,0,18940
3161,17,1,818,0,20874
3162,703,13,152,1,23233
3163,356.5,8,198,0,8534
3164,103.5,5,355,0,19002
3165,4053.21,79,30,1,22066
3166,810.8,26,148,1,22046
3167,102,2,633,0,19119
3168,1084.6,23,187,0,21702
3169,213,3,270,0,20141
3170,46,2,128,0,20008
3171,90,3,640,1,21015
3172,1521.4,38,85,0,21702
3173,127.45,5,405,0,19020
3174,39.5,1,758,0,21157
3175,182.45,5,374,1,19020
3176,169.75,6,432,0,20879
3177,61,2,309,0,19047
3178,89.95,1,386,0,21074
3179,62,2,361,0,8610
3180,152.45,3,393,0,22015
3181,64,1,656,0,21015
3182,48,2,870,0,20194
3183,309.9,9,9,0,18966
3184,44,1,346,0,8701
3185,44,1,270,0,20124
3186,59,1,90,0,22151
3187,94.5,3,628,0,20832
3188,210,5,508,0,20770
3189,44.5,2,23,0,20002
3190,107.75,4,233,0,22312
3191,48,1,645,0,21230
3192,99,1,706,0,18901
3193,253.8,10,25,0,19047
3194,29,1,637,0,21122
3195,114,2,269,0,20874
3196,1028,22,81,1,22192
3197,92,2,543,0,8050
3198,149.5,3,214,0,8210
3199,0,1,353,0,20854
3200,151,4,268,0,21784
3201,548.45,12,97,0,8054
3202,152,3,266,0,20112
3203,565.25,20,14,0,7728
3204,59,2,270,0,8060
3205,354,6,231,0,7728
3206,192.5,5,22,0,21093
3207,66.8,5,611,1,8021
3208,68,2,515,0,18966
3209,39.5,2,388,0,21136
3210,143.5,3,256,0,22301
3211,59,1,931,0,23233
3212,1437.45,30,166,0,8080
3213,230.95,6,541,0,20165
3214,1030.4,35,117,1,20901
3215,261,5,553,0,8054
3216,159,5,155,0,22204
3217,318,2,262,0,19116
3218,363.5,12,7,0,8757
3219,533.5,6,278,1,19006
3220,506.95,10,503,0,23233
3221,197.95,7,96,0,22180
3222,131.4,6,2,0,22407
3223,772.5,16,390,0,21210
3224,679.45,24,205,1,22101
3225,447.3,14,20,0,20147
3226,376.95,8,256,0,21403
3227,234.95,7,144,0,8055
3228,80,2,332,0,22407
3229,124.5,2,265,1,20906
3230,224.95,6,242,0,8225
3231,513,5,271,0,22308
3232,42.5,1,622,0,22309
3233,541.9,6,514,0,21074
3234,263,5,629,0,22150
3235,889.7,23,47,0,8534
3236,467.45,10,49,0,22901
3237,69,2,265,0,18966
3238,547.85,16,2,0,21401
3239,224,12,44,1,20817
3240,1916.45,47,19,1,21784
3241,39.5,1,966,0,7728
3242,89,1,635,0,22309
3243,180,4,212,0,22015
3244,102,5,47,0,8057
3245,451.45,11,255,0,20190
3246,128.95,3,180,0,20111
3247,18,1,248,0,21117
3248,503.35,14,12,1,21234
3249,104.5,2,275,0,22407
3250,231,8,139,0,8043
3251,443,12,369,1,19038
3252,559.8,7,241,0,20912
3253,40,1,967,0,20176
3254,161.5,5,44,0,22032
3255,36,1,38,0,20906
3256,153.9,4,959,0,21208
3257,903.25,26,90,0,8527
3258,79.9,4,213,0,22304
3259,441,5,195,0,8505
3260,44.95,1,898,0,8205
3261,39.5,1,759,0,20120
3262,448.95,16,12,0,20783
3263,1408.75,24,7,1,19119
3264,35,2,264,0,8302
3265,444.25,8,379,0,22204
3266,223,5,268,0,20815
3267,368.75,10,478,0,21044
3268,247,6,219,0,8096
3269,144,5,245,0,20874
3270,328,6,90,1,19006
3271,654.4,12,499,0,23113
3272,173,5,4,0,8037
3273,74,1,751,0,23233
3274,202.5,4,729,0,23229
3275,39.5,2,377,0,22405
3276,602,9,113,0,20895
3277,403,4,361,0,20852
3278,1318.88,42,63,0,20814
3279,87.95,2,180,0,19106
3280,69,1,561,0,22180
3281,399.5,5,182,0,20814
3282,80.95,3,80,0,19083
3283,39.5,1,289,0,18901
3284,20,1,147,0,20124
3285,49,1,679,0,20181
3286,138,4,121,0,8002
3287,105,4,27,0,22601
3288,433.3,14,79,0,20112
3289,263.7,7,281,0,8054
3290,1120.45,27,137,1,20895
3291,38.95,2,266,0,22039
3292,644.45,16,16,0,22207
3293,598.84,16,81,0,22602
3294,388,9,230,0,8550
3295,330.85,10,269,0,22015
3296,97,2,622,0,8540
3297,49.9,4,172,1,21108
3298,85,2,302,0,22407
3299,905,11,599,0,22044
3300,89,4,735,0,21015
3301,158,6,27,0,8318
3302,428.7,12,256,0,22192
3303,301,5,211,0,8009
3304,590.85,14,261,0,20902
3305,31,1,378,0,20852
3306,24,1,627,0,20016
3307,387.45,16,264,0,22042
3308,857.4,25,25,1,8053
3309,518.5,15,98,1,20878
3310,176,4,86,0,20783
3311,1077.45,30,230,1,21208
3312,1130.5,11,193,0,8081
3313,59,2,612,0,22191
3314,70,2,337,0,20878
3315,1857.25,35,24,1,20910
3316,60.5,2,270,0,22207
3317,20.3,1,3,1,21046
3318,343.5,9,259,0,8520
3319,238,2,80,0,20194
3320,1024.5,11,6,0,20187
3321,105.95,4,844,0,20906
3322,69,1,346,0,8701
3323,1185,25,120,1,8008
3324,900.8,22,19,1,22911
3325,47.5,2,645,0,21090
3326,619,4,271,0,20901
3327,94,2,280,0,19053
3328,117,4,34,1,21286
3329,882.5,11,152,0,8080
3330,283.35,8,36,1,20755
3331,30,1,375,0,8527
3332,87.5,4,34,1,8077
3333,191,5,247,0,22310
3334,1716.9,40,52,1,19067
3335,81.85,3,70,0,20816
3336,187.95,8,39,0,20878
3337,40,1,660,0,20855
3338,192,5,199,0,22180
3339,457,12,448,0,20853
3340,215.9,7,87,1,19006
3341,137.85,4,63,0,23113
3342,59.45,2,341,0,21229
3343,71.5,2,547,1,20882
3344,88,2,311,0,21157
3345,383.92,12,174,0,8053
3346,182,7,7,0,21234
3347,27.95,2,578,0,22003
3348,124,3,271,0,22180
3349,44,1,690,0,22182
3350,69.95,1,18,1,23229
3351,84.5,2,352,0,8619
3352,381,10,196,0,18901
3353,50.95,2,52,0,21131
3354,295,7,119,0,22304
3355,165,4,127,0,22203
3356,91.45,3,58,0,22043
3357,119,2,684,0,8527
3358,409,5,301,0,22153
3359,218.8,7,63,0,19152
3360,59,1,221,0,8021
3361,28,1,233,0,20879
3362,853.9,26,139,0,21046
3363,1225.9,32,28,1,22066
3364,486,13,384,0,20124
3365,1997.95,31,46,1,21210
3366,289,7,137,0,22901
3367,457.9,12,267,0,20878
3368,65,1,183,0,21771
3369,476.45,11,587,0,8402
3370,511.85,16,117,0,21207
3371,85,2,447,0,19046
3372,839.2,20,15,0,21075
3373,2014.35,33,12,1,20879
3374,94,2,406,0,20171
3375,25,1,775,0,19128
3376,297.8,8,261,0,21701
3377,504,5,646,0,19010
3378,738,24,129,0,21012
3379,2047.7,59,190,0,20170
3380,128,2,525,0,21093
3381,3242.95,82,114,1,21228
3382,1474.25,34,105,0,22015
3383,375.9,4,629,0,22903
3384,417.4,14,50,0,22205
3385,39,1,850,0,20902
3386,16.95,1,940,0,22030
3387,377.45,4,126,0,8753
3388,236.7,7,263,0,22046
3389,124,3,61,0,8054
3390,39.5,1,763,0,21014
3391,892,14,267,1,22405
3392,1536.9,34,270,0,8234
3393,158.45,3,203,0,22901
3394,19.95,1,370,0,21093
3395,1061,34,2,0,21044
3396,19.95,1,585,0,19087
3397,804.1,24,16,0,22601
3398,352.4,9,7,1,21093
3399,129,1,263,0,8028
3400,421,5,280,0,22911
3401,193.75,6,68,0,21108
3402,108,2,646,0,19149
3403,93.95,4,359,0,23229
3404,257.1,9,190,1,20170
3405,32,1,128,0,22314
3406,49.85,3,529,0,20895
3407,59.95,1,515,0,21146
3408,352.7,10,187,0,8550
3409,29.95,1,637,0,20151
3410,1041,42,5,1,8648
3411,27,2,78,0,20008
3412,447.25,17,423,0,22405
3413,354.5,9,436,0,21146
3414,188,5,257,1,8540
3415,209.45,7,33,1,8701
3416,392,4,568,0,20016
3417,22.95,1,62,0,21042
3418,39.5,2,392,1,21131
3419,218.95,7,260,1,8540
3420,382.45,12,47,0,21074
3421,113,3,622,0,8534
3422,127.95,4,102,0,19067
3423,19,1,294,0,19053
3424,1126.25,32,20,1,22206
3425,168,4,270,0,23185
3426,167.13,7,536,0,20015
3427,588.4,15,190,0,21797
3428,49.95,1,951,0,8080
3429,657,3,409,0,21012
3430,256.5,7,271,0,21042
3431,12,3,744,0,8071
3432,29,2,233,0,20866
3433,14,1,831,0,21122
3434,39,2,141,0,8037
3435,2192.35,39,20,1,20816
3436,251.95,4,498,0,21158
3437,48.5,2,856,0,22193
3438,99.25,3,965,0,22026
3439,35,1,846,0,21060
3440,229.5,6,275,0,23233
3441,927.1,24,46,1,8003
3442,34,1,32,0,22602
3443,58,2,389,0,22041
3444,393,17,147,0,20194
3445,76,2,467,0,22207
3446,10.5,1,337,1,8244
3447,159,4,667,0,20833
3448,48,1,664,0,8757
3449,639.4,10,236,0,20124
3450,1247.65,32,52,0,22601
3451,63,2,178,0,8873
3452,32,1,709,0,21286
3453,690.5,15,319,1,8534
3454,185.64,10,72,0,20016
3455,36,2,649,0,20147
3456,64,2,199,0,22201
3457,431,13,253,0,21228
3458,1046.95,32,97,0,22182
3459,155.45,4,721,0,21228
3460,118.9,4,409,0,22026
3461,189.95,5,423,0,8055
3462,125,3,65,0,21212
3463,584.35,13,692,0,23185
3464,479,11,205,0,22192
3465,353.5,11,86,1,20194
3466,59,2,306,0,20902
3467,185.9,7,308,0,21286
3468,171,2,611,0,22304
3469,34,1,755,0,8087
3470,504.8,15,103,0,20002
3471,39.5,1,630,0,19010
3472,69,1,908,0,19119
3473,638.4,14,7,0,22207
3474,158,4,265,1,20170
3475,246,12,31,1,21209
3476,132.95,3,447,0,20165
3477,226.25,5,6,0,8540
3478,1335.5,50,22,1,20904
3479,99.5,3,30,0,19446
3480,30,1,211,0,20814
3481,99.5,3,938,0,21012
3482,84.95,3,147,1,20705
3483,75.9,3,180,1,22407
3484,206,2,643,0,21117
3485,165.8,4,68,0,20191
3486,65,2,377,0,8055
3487,279.65,9,86,0,22307
3488,79.85,3,248,0,23229
3489,128,3,263,0,21401
3490,145,2,662,0,20194
3491,1038,7,27,0,20007
3492,1550.35,30,163,0,19067
3493,1836.3,47,2,1,20855
3494,29.95,1,751,0,22192
3495,1023.5,20,105,0,21042
3496,79,1,699,0,20850
3497,39.5,2,408,0,8361
3498,54.85,3,490,0,24060
3499,29.95,1,608,0,22206
3500,337.8,9,7,0,8034
3501,234,4,261,0,20878
3502,49,1,763,0,21209
3503,218,2,68,0,19083
3504,932.75,31,15,1,21046
3505,39.5,1,391,0,24060
3506,564.5,11,278,0,22032
3507,56,1,219,0,21208
3508,1211.35,26,14,1,20910
3509,110,2,275,0,22701
3510,234.5,6,282,0,20854
3511,99,2,279,0,22901
3512,142.5,2,289,0,22031
3513,260,6,249,0,20866
3514,490.9,9,45,1,21401
3515,42.5,1,723,0,19002
3516,79,1,320,0,21204
3517,81.5,3,115,0,19038
3518,241.25,10,30,0,8094
3519,166,3,265,1,20124
3520,303.9,6,211,0,8080
3521,0,1,610,0,22030
3522,2105.1,61,142,1,18901
3523,397.9,9,6,1,19446
3524,168.9,4,573,0,20120
3525,84,3,283,1,21227
3526,59,1,646,0,22152
3527,71.95,3,294,1,21131
3528,216.5,3,228,0,21157
3529,409.4,10,187,0,18966
3530,125,3,269,0,21048
3531,1135.8,37,37,0,19446
3532,88,2,301,0,8302
3533,249,3,629,0,21074
3534,225.3,6,103,0,22308
3535,39,1,262,0,21702
3536,386.5,8,464,0,22205
3537,297.25,10,33,0,22153
3538,819,14,270,0,19002
3539,89,1,283,0,8055
3540,433,3,386,0,20132
3541,287,3,321,1,21015
3542,49,2,604,0,21044
3543,59,2,269,0,22043
3544,0,2,57,0,21015
3545,134,5,710,0,19004
3546,508.5,6,273,1,8550
3547,214,6,267,0,8742
3548,68,2,272,0,21093
3549,245.5,5,623,0,20715
3550,94,2,206,0,8096
3551,685.4,14,5,0,8057
3552,132,3,110,0,21042
3553,64.85,4,617,0,20111
3554,629.95,16,20,0,21030
3555,444.25,14,268,0,19136
3556,147.95,4,99,0,22302
3557,581.5,11,257,0,21093
3558,71,2,149,0,22181
3559,44,1,700,0,20817
3560,765.8,16,52,1,7726
3561,39,1,255,0,21204
3562,34,1,564,0,20003
3563,1240.85,22,127,0,23229
3564,69,1,908,0,22044
3565,258,1,546,0,20171
3566,110,2,605,0,20901
3567,424.85,13,270,0,23233
3568,439,7,502,0,21030
3569,58,3,273,1,20878
3570,39.5,1,168,0,21030
3571,96,5,88,1,22315
3572,638.9,12,229,0,8759
3573,1037.05,26,19,1,8234
3574,1331.9,25,7,1,21042
3575,60,1,740,1,21090
3576,22,1,281,1,20016
3577,24.95,1,782,0,21234
3578,39,1,623,0,19010
3579,74.95,1,639,0,20906
3580,89,1,376,0,8055
3581,123.5,2,632,0,22407
3582,228,5,894,0,23185
3583,190.95,8,79,0,22124
3584,1584.95,42,31,0,21209
3585,843.45,9,20,1,8088
3586,137.5,3,255,0,22554
3587,196.5,6,634,0,18901
3588,190.8,7,19,0,22193
3589,118.75,6,143,1,20191
3590,126.9,4,369,0,20855
3591,517.45,13,280,0,8724
3592,267.95,6,50,0,8077
3593,107.45,4,13,0,8628
3594,131.95,4,354,0,22901
3595,154,3,24,0,8540
3596,44,1,664,0,20007
3597,622.95,14,430,0,21210
3598,141,3,263,0,21204
3599,54,1,752,0,21015
3600,121.9,3,477,1,22032
3601,39.5,1,653,0,8690
3602,551.5,6,285,0,21208
3603,372.5,9,7,1,22182
3604,1197.25,31,94,0,22193
3605,102,4,298,0,21774
3606,270.45,8,94,0,21060
3607,249.5,4,39,1,20720
3608,939.45,17,233,1,21104
3609,278,2,245,0,19004
3610,39.5,1,188,0,22309
3611,16.5,1,294,0,21131
3612,69,1,27,0,20016
3613,69,3,263,0,22015
3614,447.8,11,331,0,22213
3615,88,2,7,0,20136
3616,1671.95,22,170,0,20007
3617,44,1,276,0,22193
3618,39,2,656,0,8003
3619,139,1,241,0,19119
3620,89,2,642,0,19083
3621,149,3,282,0,19111
3622,140,3,215,0,22206
3623,87.4,3,752,0,20815
3624,133,4,623,0,20904
3625,16.95,1,761,0,20814
3626,139,1,233,0,8620
3627,3145.75,73,6,1,19119
3628,198.5,4,259,0,19083
3629,3795.2,94,25,1,19006
3630,157,5,179,0,8540
3631,71.5,4,901,0,20152
3632,60,1,337,0,20814
3633,1795.9,20,219,1,21212
3634,30,1,488,0,19038
3635,129,1,235,0,20132
3636,25,1,940,0,23185
3637,59,1,633,0,8075
3638,4963.65,118,8,1,20853
3639,125,3,324,0,19115
3640,396,6,266,0,22701
3641,69,1,248,0,8088
3642,535.4,14,27,1,22031
3643,77,2,271,1,20854
3644,206.5,5,270,0,22032
3645,1101.8,32,38,1,8077
3646,615.5,12,263,0,19087
3647,605.9,8,259,0,21146
3648,121.35,6,269,0,22205
3649,56,1,45,0,8332
3650,0,1,115,0,22209
3651,298,5,533,0,19002
3652,213,5,257,0,8691
3653,40,1,630,0,22003
3654,162.4,6,298,0,20147
3655,347,11,274,0,22301
3656,372.65,10,610,0,20007
3657,216.5,9,285,0,21212
3658,132,5,669,0,8057
3659,34,1,335,0,8757
3660,690.9,10,231,0,20124
3661,169,4,195,0,8077
3662,42.5,1,760,0,21157
3663,1148.55,27,59,1,22003
3664,0,1,264,0,20112
3665,138,1,265,0,22150
3666,24,1,207,0,23185
3667,443.5,12,5,0,22314
3668,328.5,8,276,0,21771
3669,30,1,258,0,8081
3670,154.45,4,12,0,20882
3671,216.95,5,146,0,22405
3672,595.5,16,92,0,20815
3673,218,5,167,0,20124
3674,19,1,673,0,20171
3675,1232.55,36,47,0,20904
3676,911.3,30,21,0,20705
3677,49.5,1,735,0,19038
3678,178,2,454,0,8234
3679,248.5,5,275,0,21158
3680,303.4,10,274,1,20120
3681,0,1,619,0,20147
3682,158,3,146,0,21204
3683,39,2,267,0,22207
3684,39,1,265,0,21228
3685,67.5,3,267,0,20817
3686,0,1,790,0,22015
3687,277.5,9,284,0,20705
3688,69.45,2,582,0,19002
3689,115,3,279,0,8701
3690,253,3,273,0,22601
3691,289.45,6,285,0,22205
3692,846.2,17,29,0,21093
3693,191,5,11,1,8033
3694,290,10,362,0,8690
3695,912,18,369,0,8753
3696,44,1,49,0,8361
3697,26.85,3,912,0,22032
3698,167.9,6,23,0,21228
3699,69,1,676,0,20817
3700,99,1,240,0,21117
3701,134,4,261,0,22192
3702,1208.65,30,22,0,22204
3703,35,1,531,0,21230
3704,258,2,232,0,20817
3705,159,5,301,0,19119
3706,64.9,2,248,0,22903
3707,287,7,8,0,22046
3708,26,1,218,0,21208
3709,198.95,9,162,0,23229
3710,436,9,42,1,19027
3711,29.5,1,264,0,8057
3712,221.85,6,141,0,21117
3713,279,10,101,0,20817
3714,26.95,1,248,0,8053
3715,1357.9,37,23,0,20170
3716,420,10,130,0,22003
3717,75.9,4,352,0,21042
3718,75,1,641,0,22124
3719,140,3,136,0,21702
3720,143.9,4,329,0,19083
3721,185,4,285,1,21146
3722,89,4,410,0,19083
3723,69,1,264,0,22015
3724,89.5,4,383,0,21204
3725,417,2,171,0,22302
3726,605.45,17,28,0,20707
3727,98.95,2,107,0,20852
3728,216,5,297,0,23113
3729,1071.3,21,42,1,19119
3730,227.5,9,636,0,18966
3731,93,2,138,0,20874
3732,369.45,8,694,0,20008
3733,82,2,318,1,22032
3734,383.25,10,292,1,23229
3735,116,3,271,0,22193
3736,279.45,8,81,1,21209
3737,93,2,273,0,21227
3738,761.5,11,166,0,21229
3739,36,1,320,0,19446
3740,467,10,294,1,21090
3741,555.6,21,22,0,22066
3742,91.1,7,247,0,20171
3743,56,1,700,0,8318
3744,122,2,91,0,20715
3745,462.9,13,113,1,8527
3746,374,9,159,0,20901
3747,576.7,16,42,0,20906
3748,322.5,5,14,0,8034
3749,35,1,728,0,20175
3750,562.9,16,114,0,20904
3751,1009,13,261,0,18966
3752,162.75,3,303,0,22193
3753,702.25,13,132,0,8053
3754,691.9,14,272,1,19114
3755,282.6,8,56,0,22030
3756,252,8,46,0,19006
3757,352.5,7,66,0,23185
3758,27.5,1,266,0,22030
3759,567.9,15,585,0,8080
3760,671.3,17,62,1,21014
3761,208,6,194,0,19103
3762,155,4,264,0,20016
3763,771.5,15,150,0,20016
3764,88.5,3,697,0,21093
3765,81,2,480,0,20016
3766,2149.75,69,11,1,21042
3767,560,9,25,0,8527
3768,143.5,4,18,0,18901
3769,413.25,17,59,1,19020
3770,224.45,7,67,0,21784
3771,404.85,10,74,0,8610
3772,874.05,20,58,0,8723
3773,132.5,5,110,1,20874
3774,429.45,9,573,0,21227
3775,1356.05,50,67,0,20155
3776,276.5,10,106,0,8068
3777,210,5,304,0,20720
3778,69,1,271,0,8081
3779,207.45,5,202,1,20147
3780,328,8,230,0,22401
3781,3576.8,79,13,1,20002
3782,24,1,410,0,22405
3783,39,1,326,0,8055
3784,99,2,663,0,20170
3785,347,3,249,0,22030
3786,238.5,2,358,0,20854
3787,89,2,94,0,8052
3788,1313.45,57,34,0,8057
3789,821.6,22,31,0,21234
3790,74.5,3,6,1,20194
3791,99,1,232,0,21146
3792,291,8,54,0,18901
3793,808.8,16,58,0,8053
3794,212,6,30,1,8753
3795,223.95,5,108,0,21209
3796,856.7,19,58,0,21044
3797,655.35,14,33,1,21037
3798,1036.8,22,258,1,22207
3799,181.45,5,128,0,20002
3800,989.3,27,155,0,22152
3801,931,22,265,0,22033
3802,979,15,188,1,19446
3803,308.95,10,146,0,22407
3804,46.45,2,601,0,21771
3805,119,1,784,0,8053
3806,119,2,261,0,22031
3807,293,10,321,0,22191
3808,152.5,4,663,0,19446
3809,403,3,311,0,8540
3810,469,5,654,0,20003
3811,68,2,275,0,22206
3812,46.35,2,620,0,21794
3813,263,7,303,0,19067
3814,78.5,3,265,0,21236
3815,8.95,1,404,0,8520
3816,409,11,270,0,8221
3817,3526.35,58,157,0,20151
3818,101,2,622,0,21108
3819,178,5,308,0,19130
3820,69,1,749,0,20854
3821,619.25,20,18,0,20854
3822,105,3,7,0,20707
3823,88,2,249,0,8244
3824,148,3,257,1,7726
3825,70,1,566,0,19116
3826,632,13,11,0,19128
3827,110,2,608,0,21060
3828,39,1,261,0,22030
3829,83.5,3,279,0,8003
3830,100.95,2,162,1,20191
3831,163.4,6,82,0,19087
3832,89,1,587,0,20833
3833,231.95,4,649,1,22066
3834,618,7,529,0,8037
3835,88,2,33,0,8527
3836,154,5,362,1,8302
3837,70,3,132,0,8619
3838,1140.75,24,86,1,21158
3839,421.4,10,375,0,20124
3840,64,1,260,0,19135
3841,39,1,350,0,22302
3842,81,4,362,0,18940
3843,197.95,5,131,0,22315
3844,540,8,174,0,20876
3845,481.45,12,246,0,22302
3846,217,5,801,0,20814
3847,444,3,232,0,8008
3848,64.45,2,602,0,20905
3849,203.85,6,124,0,21042
3850,30,2,490,0,21403
3851,161,5,269,0,21158
3852,870.5,21,255,1,22203
3853,94,2,714,0,8205
3854,929.15,24,52,0,20850
3855,63.95,2,917,0,7728
3856,259,6,679,0,19115
3857,118,2,124,0,20124
3858,50,2,545,0,22911
3859,716,13,239,0,21093
3860,434.9,12,76,0,22903
3861,61,2,276,1,22030
3862,22.9,2,424,0,22151
3863,3061.75,68,30,0,22306
3864,244,2,339,0,22314
3865,1780.2,53,35,0,19053
3866,75,1,260,0,20705
3867,24,1,252,0,8002
3868,297.95,7,269,1,19087
3869,237.5,9,36,1,21030
3870,129,1,663,1,21014
3871,183.5,3,589,0,22124
3872,64,2,568,1,21209
3873,439.9,10,139,0,22903
3874,2789.25,58,4,1,19047
3875,49,1,883,0,20191
3876,121,3,635,0,8610
3877,1337.45,39,89,0,22031
3878,393,9,245,0,19446
3879,324.5,6,254,1,21784
3880,162.75,7,90,0,21046
3881,1206.5,36,102,1,21212
3882,328.9,8,260,0,21210
3883,194,6,514,0,22308
3884,116.95,2,795,0,20136
3885,45,1,268,0,20815
3886,61.95,2,373,0,20910
3887,266,4,286,0,20176
3888,148,3,411,1,20814
3889,39.5,1,754,0,21157
3890,987.45,33,11,0,21042
3891,20,1,64,0,20744
3892,701.25,27,29,1,21030
3893,2208.25,63,39,1,8053
3894,169,4,263,1,8534
3895,18,1,19,0,21015
3896,82.45,2,734,0,8318
3897,161.9,4,232,0,20191
3898,29.95,1,970,0,21771
3899,689.15,17,114,1,20878
3900,29,1,276,0,8753
3901,70.95,2,413,0,20175
3902,514.5,11,137,0,22314
3903,98,2,603,0,21146
3904,199,1,264,0,19446
3905,70,2,953,0,20872
3906,108,4,138,0,19006
3907,104.5,3,265,1,22153
3908,1454.95,14,125,0,21093
3909,487.8,6,287,0,22152
3910,54,2,340,0,22601
3911,275.95,10,83,1,20152
3912,116.45,5,66,0,8037
3913,39.5,2,412,0,21157
3914,42,2,223,0,8075
3915,491.95,17,4,1,20175
3916,112.9,4,724,0,19067
3917,86.95,1,211,0,8054
3918,209,7,257,0,22407
3919,2853.65,76,161,1,8742
3920,561.35,13,280,1,22042
3921,170,4,196,0,21093
3922,1510.45,33,9,1,23229
3923,423,9,228,0,19130
3924,232,5,556,0,8332
3925,36,1,406,0,20186
3926,96.5,3,505,1,21157
3927,141,3,259,0,20816
3928,129,4,425,0,8619
3929,257.45,5,89,0,20165
3930,231.5,6,327,0,18966
3931,1352,32,265,0,8691
3932,316.95,7,218,0,8087
3933,39,1,372,0,19111
3934,230.7,7,334,1,8054
3935,1115.75,34,12,0,20816
3936,143,2,262,0,21794
3937,97,2,635,0,8757
3938,2739.25,50,19,1,20002
3939,1259,13,269,0,8088
3940,92.5,3,257,0,22911
3941,58.5,2,750,0,20816
3942,682,10,596,0,20815
3943,52.5,2,754,0,21014
3944,549.3,12,122,0,20901
3945,338.8,7,103,0,8318
3946,24,1,932,0,19103
3947,1033.95,18,409,1,23229
3948,812.35,16,214,0,18901
3949,176.4,9,60,0,20904
3950,340.5,13,11,0,8742
3951,0,1,205,0,20176
3952,194.5,3,389,0,21131
3953,236.8,5,764,0,18901
3954,89,1,345,0,20815
3955,331,9,646,0,21113
3956,49.95,1,474,0,8004
3957,364,8,27,0,19103
3958,912.8,17,17,0,21230
3959,29,1,148,0,20175
3960,154,3,210,1,19002
3961,39.5,1,262,0,21093
3962,69,3,7,0,20815
3963,49,1,623,0,22207
3964,215,2,658,0,20708
3965,54.2,3,1,0,21037
3966,1014.95,24,122,0,8021
3967,351,7,159,0,22101
3968,128.5,4,440,0,20850
3969,215,5,264,0,19083
3970,71,3,281,1,8043
3971,339.5,13,280,0,21146
3972,36.9,2,112,0,24060
3973,64.95,1,191,0,21136
3974,738.2,18,143,1,22150
3975,1880.95,41,27,1,19004
3976,77.5,3,622,0,18901
3977,139,1,268,0,21218
3978,218,3,342,0,20783
3979,2035,38,121,1,21210
3980,224,8,18,0,20877
3981,158,2,659,0,20186
3982,30,1,647,0,20120
3983,180,7,124,0,22046
3984,25,1,562,0,20832
3985,795.95,24,117,0,22407
3986,196.5,3,250,0,22554
3987,79,2,270,0,22407
3988,1206.8,30,179,0,8742
3989,2340.15,42,47,1,21236
3990,150,5,663,0,8731
3991,39.95,1,161,0,20165
3992,479.45,15,96,1,19053
3993,295.45,7,417,0,20814
3994,185,5,76,1,22204
3995,163.99,6,971,0,22182
3996,283,5,699,0,22314
3997,160.7,7,695,0,19087
3998,187,5,590,0,20912
3999,327,6,297,1,19067
4000,725.65,15,78,1,19446
4001,3006.7,71,11,1,20854
4002,283.9,7,76,0,22307
4003,16,1,384,0,19446
4004,354,5,214,0,8075
4005,168,2,457,0,22306
4006,115,3,188,0,21797
4007,46.5,2,702,0,20770
4008,361.5,8,123,0,20136
4009,137.5,4,24,0,19083
4010,763.3,10,50,0,22039
4011,59,1,875,0,23233
4012,263.95,9,168,1,21030
4013,284.25,8,268,0,20901
4014,65.5,2,649,0,19004
4015,50,2,51,1,19116
4016,73,2,402,0,19128
4017,808.9,25,71,0,20882
4018,159.9,2,451,0,21044
4019,69.5,1,2,0,8034
4020,94,3,24,1,19147
4021,45,1,568,0,8690
4022,56,1,27,0,22701
4023,49.5,2,873,0,21042
4024,104.95,4,67,1,8724
4025,1283.85,23,137,1,21046
4026,245.9,6,59,0,19103
4027,852,17,267,0,21114
4028,1793.05,50,4,1,8816
4029,12,1,925,0,18966
4030,422.25,17,38,0,8096
4031,1583.4,38,56,0,22630
4032,386,5,131,0,20833
4033,39.95,1,973,0,8002
4034,93,2,327,0,22305
4035,98.9,3,463,0,21286
4036,1498.45,23,578,0,20854
